title,imdb_id,year,summary,people,decade,people_count,has_summary,language
Ittefaq (1969 film),tt0064506,1969.0,"Ittefaq is a 1969 Indian mystery thriller film produced by B. R. Chopra and directed by his brother Yash Chopra. The film stars Nanda and Rajesh Khanna in the lead with Sujit Kumar, Bindu, Madan Puri and Iftekhar playing supporting roles and has music by Salil Chowdhury. It is based on the 1965 American film Signpost to Murder, which had earlier been remade into a Gujarati play Dhummas starring Sarita Joshi.",Akhtar-Ul-Iman; Baldev Raj Chopra; Iftekhar; Nanda; Rajesh Khanna; Sujit Kumar; Yash Chopra,1960.0,7,True,
Sajan (1969 film),tt0320394,1969.0,Sajan is a 1969 Indian Bollywood film directed by Mohan Segal. It stars Manoj Kumar and Asha Parekh in pivotal roles. It became a hit at the box office.,Manoj Kumar; Mohan Segal,1960.0,2,True,
Ashwamedham,tt0213457,1968.0,"Ashwamedham is a 1967 Indian Malayalam-language film, directed by A. Vincent and written by Thoppil Bhasi. It is based on Thoppil Bhasi's play of the same name. The film stars Sathyan, Sheela and Prem Nazir in lead roles along with Madhu and Sukumari in supporting roles. The film revolves around Sarojam (Sheela), who contracts leprosy. A sequel, Sarasayya, was released in 1971.",A. Vincent; Madhu; Prem Nazir; Sathyan; Thoppil Bhasi,1960.0,5,True,Malayalam
Do Dooni Chaar (1968 film),tt0060317,1968.0,"Do Dooni Char is a 1968 Bollywood musical, which is a remake of the 1963 Bengali film Bhranti Bilas based on the 1869 play of the same name by Ishwar Chandra Vidyasagar which was loosely based on William Shakespeare's The Comedy of Errors. The movie was remade by Gulzar as Angoor and was again adapted by Rohit Shetty as Cirkus.",Asit Sen; Bimal Roy; Debu Sen; Kishore Kumar; Rashid Khan; Sudha Rani; Tanuja,1960.0,7,True,
Edhir Neechal (1968 film),tt0154462,1968.0,"Edhir Neechal is a 1968 Indian Tamil-language comedy drama film written and directed by K. Balachander. The film has an ensemble cast including Nagesh, Muthuraman, Sundarrajan, Srikanth, M. R. R. Vasu, Sowcar Janaki and Jayanthi. It is based on Balachander's play of the same name, itself inspired by Sombhu Mitra's play Kanchanranga. The film was released on 12 December 1968, and became a commercial success, with Balachander winning the Tamil Nadu State Film Award for Best Dialogue Writer. It was remade in Telugu as Sambarala Rambabu (1970) and in Hindi as Lakhon Me Ek (1971).",Jayanthi; K. Balachander; Major Sundarrajan; Nagesh; R. Muthuraman; S. N. Lakshmi; Sowcar Janaki; Sreekanth,1960.0,8,True,Tamil
Galatta Kalyanam,tt0290622,1968.0,"Galatta Kalyanam is a 1968 Indian Tamil-language romantic comedy film directed by C. V. Rajendran and written by Gopu. The film stars Sivaji Ganesan and Jayalalithaa. It is based on Gopu and Sridhar's play of the same name. The film, released on 12 April 1968, was later remade in Malayalam as Snehikkan Samayamilla and in Kannada as Aliya Devaru.",C. V. Rajendran; Chitralaya Gopu; Sivaji Ganesan,1960.0,3,True,Tamil
Jeevanamsam,tt0290680,1968.0,"Jeevanamsam ( transl. Alimony) is a 1968 Indian Tamil language drama film, directed and written by Malliyam Rajagopal. The film, his directorial debut, is based on his play of the same name. It stars Jaishankar and C. R. Vijayakumari, while A. V. M. Rajan, Pushpalatha, Sivakumar, debutante Lakshmi and Nagesh play pivotal roles. The film, released on 21 October 1968, was successful at the box office.",Jaishankar,1960.0,1,True,Tamil
Manaswini,tt0155852,1968.0,"Manaswini is a 1968 Indian Malayalam-language film, directed by P. Bhaskaran and written by Parappurath. The film stars Sathyan, Madhu, Sarada and Sukumari. It is based on Sanskar Lakshmi, a play written by Prafulla Desai. The film was released on 13 April 1960.",Madhu; P. Bhaskaran; P. J. Antony; Sathyan,1960.0,4,True,Malayalam
Pareeksha (1967 film),tt0155945,1968.0,"Pareeksha (transl. “Examination”) is a 1967 Indian Malayalam-language film directed by P. Bhaskaran and written by T. N. Gopinathan Nair. It is based on Nair's 1964 play of the same name. The film stars Prem Nazir, Sharada, Adoor Bhasi and Thikkurissy Sukumaran Nair. The story details corruption and malpractice in the education system and conduct of public examinations.",Adoor Bhasi; P. Bhaskaran; Prem Nazir,1960.0,3,True,Malayalam
Sukha Dukhalu,tt2397502,1968.0,"Sukha Dukhalu is a 1968 Indian Telugu-language drama film directed by I. N. Murthy. The film features Vanisri, Jayalalitha, Ramkrishna and Chandra Mohan in lead roles, with S. V. Ranga Rao and Haranath in supporting roles. It is an adaptation of the Tamil play Major Chandrakanth by K. Balachander.",Chandra Mohan; I. N. Murthy,1960.0,2,True,Telugu
Thulabharam,tt0214196,1968.0,"Thulabharam is a 1968 Indian Malayalam-language film, directed by A. Vincent. It is based on the Kerala People's Arts Club play of the same name, written by Thoppil Bhasi. Thoppil Bhasi also adapted the play for the screen. The film had an ensemble cast including Prem Nazir, Sharada, Madhu, Sheela, Thikkurisi Sukumaran Nair and Adoor Bhasi. The film won two National Awards. The film was a major blockbuster and following the Malayalam version, the film was made in Tamil (Thulabharam), Telugu and Hindi, with Sharada playing lead roles in all versions.",A. Vincent; Adoor Bhasi; Madhu; Prem Nazir; Sharada; Sheela; Thikkurissy Sukumaran Nair; Thoppil Bhasi,1960.0,8,True,Malayalam
Aalayam (film),tt0443835,1967.0,"Aalayam (transl. Temple) is a 1967 Indian Tamil-language drama film directed by the duo Thirumalai–Mahalingam and written by A. Bhimsingh. Based on the play Nenje Nee Vaazhga, it stars Major Sundarrajan, with Nagesh, Srikanth and V. K. Ramasamy playing supporting roles.",A. Bhimsingh; Major Sundarrajan,1960.0,2,True,Tamil
Manam Oru Kurangu,tt5600934,1967.0,"Manam Oru Kurangu is a 1967 Indian Tamil-language satirical film directed by A. T. Krishnaswamy and produced by T. V. Arasu. Based on the play of the same name, itself inspired by the 1913 George Bernard Shaw play Pygmalion, the film stars Cho Ramaswamy, R. Muthuraman, T. S. Balaiah, A. V. M. Rajan, K. R. Vijaya and Vijayarani. It was released on 14 January 1967 and became a commercial success.",A. T. Krishnaswamy; Cho Ramaswamy; R. Muthuraman,1960.0,3,True,Tamil
Vasantha Sena (1967 film),tt0261383,1967.0,"Vasantha Sena is a 1967 Telugu-language historical drama film, produced and directed by B. S. Ranga under the Vikram Studios banner. It stars Akkineni Nageswara Rao and Krishna Kumari, with music composed by S. Rajeswara Rao. The film is based on the Sanskrit Stage drama, Mṛcchakatika by Śūdraka of 5th century AD. It was Padmini's last Telugu movie.",B. S. Ranga; Samudrala Raghavacharya,1960.0,2,True,Telugu
Biwi Aur Makan,tt0244430,1966.0,"Biwi Aur Makan is a 1966 Hindi film written and directed by Hrishikesh Mukherjee. It is a remake of the 1955 Bengali film Joy Maa Kali Boarding, which itself is based on Shailesh Dey's play. The film stars Biswajit, Kalpana Mohan, Kesto Mukherjee and Mehmood in lead roles with music composed by Hemant Kumar.",Biswajit Chatterjee; Hemanta Mukhopadhyay; Hrishikesh Mukherjee; Rajinder Singh Bedi,1960.0,4,True,
Chitthi,tt0214586,1966.0,"Chitthi (transl. Stepmother) is a 1966 Indian Tamil-language drama film written and directed by K. S. Gopalakrishnan. The film stars Padmini and Gemini Ganesan. It is based on the play Dayanidhi written by Vai. Mu. Kothainayaki Ammal. The film was released on 14 January 1966. It was remade in Hindi as Aurat (1967), in Telugu as Pinni (1967), in Kannada as Chikkamma (1969), and in Malayalam as Achante Bharya (1971).",Gemini Ganesan; K. S. Gopalakrishnan; Kothainayaki Ammal; M. R. Radha,1960.0,4,True,Tamil
Kodimalar,tt1431093,1966.0,"Kodimalar is a 1966 Indian Tamil-language drama film written and directed by C. V. Sridhar. The film stars Muthuraman and R. Vijayakumari, with A. V. M. Rajan, Nagesh, M. V. Rajamma and Kanchana in supporting roles. It is a remake of the Bengali film Shyamali (1956), itself based on Debnarayan Gupta's play of the same name. The film was released on 4 March 1966 and failed commercially.",C. V. Sridhar; R. Muthuraman,1960.0,2,True,Tamil
Madhu Malathi,tt1414529,1966.0,"Madhu Malathi is a 1966 Indian Kannada-language romantic drama film directed by S. K. A. Chari and produced by M. Sampath. The film stars Rajkumar, Udaykumar, Arun Kumar and Bharathi Vishnuvardhan. The musical score was composed by G. K. Venkatesh.",Dr. Rajkumar; S.K. Ananthachari,1960.0,2,True,Kannada
Major Chandrakanth (1966 film),tt0154822,1966.0,"Major Chandrakanth is a 1966 Indian Tamil-language drama film written and directed by K. Balachander. Based on his play of the same name, the film stars Major Sundarrajan, Nagesh, R. Muthuraman, A. V. M. Rajan and Jayalalithaa. Produced by A. V. Meiyappan of AVM Productions, it revolves around a retired and blind major who gives asylum to a fugitive wanted for committing murder, unaware that the victim was his younger son.",A. V. Meiyappan; K. Balachander,1960.0,2,True,Tamil
Mani Magudam,tt2043915,1966.0,"Mani Magudam is a 1966 Indian Tamil-language historical action film, directed by S. S. Rajendran and written by M. Karunanidhi. The film stars Rajendran, C. R. Vijayakumari, Jayalalithaa,and M. N. Nambiar. Based on Karunanidhi's play of the same name, it was released on 9 December 1966.",S. S. Rajendran,1960.0,1,True,Tamil
Motor Sundaram Pillai,tt0318461,1966.0,"Motor Sundaram Pillai is a 1966 Indian Tamil-language drama film directed by S. S. Balan and written by Veppathur Kittoo. A remake of the Hindi film Grahasti (1963), itself based on the American film The Remarkable Mr. Pennypacker (1959), the film stars Sivaji Ganesan, Ravichandran, Sowcar Janaki and Jayalalithaa. It revolves around a man who leads a double life, having two sets of families.",S. Balasubramanian; S. S. Vasan; Sivaji Ganesan,1960.0,3,True,Tamil
Muharasi,tt1477033,1966.0,"Muharasi is a 1966 Indian Tamil-language film, directed by M. A. Thirumugam. Based on G. Balasubramaniam's play Moondrezhuthil En Moochirukkum, itself inspired by the 1964 film The Pitiless Three, the film stars M. G. Ramachandran and Gemini Ganesan in their only film together. The film, produced by Sandow M. M. A. Chinnappa Thevar under his Thevar Films banner, was released on 18 February 1966 and ran for 100 days.",M. A. Thirumugam; M. G. Ramachandran; Sandow M. M. A. Chinnappa Thevar,1960.0,3,True,Tamil
Potti Pleader,tt0330779,1966.0,"Potti Pleader is a 1966 Indian Telugu-language comedy drama film written by Bhamidipati Radhakrishna and directed by K. Hemambaradhara Rao. Based on Radhakrishna's play Idemiti, the film stars Padmanabham in the title role, who also produced the film under the banner Rekha and Murali Arts along with Vallam Narasimha Rao and B. Purushottam. Sobhan Babu, Geetanjali, Vanisri, Ramana Reddy, Mukkamala and Raavi Kondala Rao appear in supporting roles. The film revolves around an LLB graduate positioning himself as a reputed pleader after moving on from a heartbreak. He is later assigned the case of his friend, who is accused of murdering a zamindar for money.",,1960.0,0,True,Telugu
Server Sundaram,tt0234697,1966.0,"Server Sundaram is a 1964 Indian Tamil-language comedy drama film directed by Krishnan–Panju and produced by A. V. Meiyappan. The film stars Nagesh as the title character. Muthuraman and K. R. Vijaya play the other lead roles while Major Sundarrajan, S. N. Lakshmi and Manorama play supporting roles. It focuses on a hotel waiter who strives to reach greater heights after he becomes an actor to attain the love of his restaurateur's daughter.",A. V. Meiyappan; K. Balachander; K. R. Vijaya; Nagesh; R. Krishnan; R. Muthuraman; S. Panju,1960.0,7,True,Tamil
Dak Ghar,tt2959058,1965.0,"Dak Ghar 1965 Bollywood film based on an eponymous 1912 play by Rabindranath Tagore. It was directed by Zul Vellani and starred Sachin, Mukri, AK Hangal, Sudha and Satyen Kappu among others, with cameo appearances by Balraj Sahni and Sharmila Tagore.",Balraj Sahni; Zul Vellani,1960.0,2,True,
Naadi Aada Janme,tt0340259,1965.0,"Naadi Aada Janme is a 1965 Indian Telugu-language drama film directed by A. C. Trilokchandar and produced by S. V. Ranga Rao. The film stars N. T. Rama Rao and Savitri in lead roles, with music composed by R. Sudarsanam. The film centres on a dark-complexioned, uneducated woman who proves to everyone that character is more important than appearance and education for a woman.",A. C. Tirulokchandar; Allu Rama Lingaiah; D. V. Narasa Raju; S. V. Ranga Rao,1960.0,4,True,Telugu
Naanal (film),tt0154924,1965.0,"Naanal is a 1965 Indian Tamil-language crime comedy film, written and directed by K. Balachander. It is based on his play of the same name. The film stars R. Muthuraman, Major Sundarrajan, Srikanth, Sowcar Janaki, K. R. Vijaya and Nagesh. It was released on 24 December 1965 and failed at the box office.",K. Balachander; R. Muthuraman,1960.0,2,True,Tamil
Neerkumizhi,tt0154944,1965.0,"Neerkumizhi is a 1965 Indian Tamil-language film directed by K. Balachander in his directorial debut. It portrayed the stories of patients and staff in a hospital setting. The film is based on Balachander's play of the same name. It was released on 23 October 1965. The film was remade in Telugu as Chiranjeevi (1969), and in Malayalam as Aaradimanninte Janmi (1972).",K. Balachander; Nagesh,1960.0,2,True,Tamil
Oonche Log (1965 film),tt0236554,1965.0,"Oonche Log is a 1965 Indian Hindi-language drama film directed by Phani Majumdar. It is based on the play Major Chandrakanth, by K. Balachander. The film stars Ashok Kumar, Raaj Kumar, Feroz Khan in lead roles. Its lyrics were composed by Majrooh Sultanpuri and the music was given by Chitragupta.",Ashok Kumar; Deven Verma; Feroz Khan; Phani Majumdar; Raaj Kumar; Tarun Bose,1960.0,6,True,Hindi
Atom Bomb (film),tt0254150,1964.0,"Atom Bomb is a 1964 Indian Malayalam-language satirical film, directed and produced by P. Subramaniam, and written by N. P. Chellappan Nair. The film stars K. Balaji, Kaviyoor Ponnamma, Adoor Bhasi and Thikkurissy Sukumaran Nair. Based on Chellappan Nair's play of the same name, it was released on 18 April 1964.",K. Balaji; N. P. Chellappan Nair; P. Subramaniam,1960.0,3,True,Malayalam
Main Bhi Ladki Hoon,tt0139446,1964.0,"Main Bhi Ladki Hoon is a 1964 Indian Hindi-language drama film. Directed by A. C. Tirulokchandar, the film stars Dharmendra and Meena Kumari. It is a remake of the 1962 Bengali film Bodhu, which itself was previously remade by Tirulokchandar in Tamil as Naanum Oru Penn.",A. C. Tirulokchandar; Dharmendra; Meena Kumari,1960.0,3,True,Hindi
Sawaal Majha Aika!,tt0238577,1964.0,"Sawaal Majha Aika! is a 1964 Marathi-language Indian musical film. The film is produced and directed by Anant Govind Mane under his banner ""Chetana Chitra"". The storyline of the film is based on a traditional theatre form called Tamasha. The film has many popular songs sung by Sulochana Chavan.",Arun Sarnaik; Jayshree Gadkar,1960.0,2,True,Marathi
Arivaali,tt1435461,1963.0,"Arivaali (transl. Genius) is a 1963 Indian Tamil language film written, produced and directed by A. T. Krishnaswamy. It is based on his play Penn Paduthum Paadu, in turn based on the William Shakespeare play The Taming of the Shrew. The film stars Sivaji Ganesan and P. Bhanumathi. It was released on 1 March 1963.",A. T. Krishnaswamy; Sivaji Ganesan,1960.0,2,True,Tamil
Bhranti Bilas,tt2609170,1963.0,"Bhranti Bilas is a 1963 Bengali-language comedy film based on the 1869 play of the same name by Ishwar Chandra Vidyasagar, which is itself based on William Shakespeare's The Comedy of Errors. The film was produced by Uttam Kumar and he played double roles. Others in the film are Bhanu Banerjee who also played dual roles, Sabitri Chatterjee and Sandhya Roy. The film was made under the banner of Uttam Kumar Films Pvt Ltd. The music of the film was composed by Shyamal Mitra. The film was remade in Bollywood thrice as Do Dooni Char, Angoor and Cirkus",Arun Kumar Chatterjee; Bhanu Bandopadhyay; Bidhayak Bhattacharya; Chaya Devi; Sabitri Chatterjee; Sandhya Roy; Tarun Kumar,1960.0,7,True,Bengali
Constable Koothuru,tt0157481,1963.0,"Constable Koothuru is a 1963 Telugu-language film directed by Tapi Chanakya. It is a remake of the 1962 Tamil film Policekaran Magal, itself based on a play with the same name. The film stars Jaggayya, Krishna Kumari, రాజశ్రీ Gummadi and Kanta Rao. This was J. Jayalalithaa's first appearance as a child star in Telugu cinema.",Gummadi Venkateswara Rao; Tapi Chanakya,1960.0,2,True,Telugu
Naanum Oru Penn,tt6113366,1963.0,"Naanum Oru Penn is a 1963 Indian Tamil-language drama film directed by A. C. Tirulokchandar and written by K. P. Kottarakkara. The film stars S. S. Rajendran and R. Vijayakumari, with S. V. Ranga Rao, M. R. Radha, S. V. Subbaiah, C. K. Nagesh, Rajan and C. S. Pushpalatha in supporting roles. It revolves around a dark complexioned and uneducated girl and how she convinces everyone that more than appearance and education, it is the character which is important for a woman.",A. C. Tirulokchandar; M. Saravanan; S. S. Rajendran,1960.0,3,True,Tamil
Paar Magaley Paar,tt0156856,1963.0,"Paar Magaley Paar is a 1963 Indian Tamil-language drama film directed by A. Bhimsingh and written by Valampuri Somanathan. Based on the play Petral Thaan Pillaiya by Pattu, which in turn was based on the Hindi film Parvarish (1958), it stars Sivaji Ganesan, M. R. Radha, Sowcar Janaki and C. R. Vijayakumari. The film was released on 12 July 1963.",A. Bhimsingh; Sivaji Ganesan; Valampuri Somanathan,1960.0,3,True,Tamil
Sri Krishnarjuna Yuddhamu,tt0265799,1963.0,"Sri Krishnarjuna Yuddhamu is a 1963 Indian Telugu-language Hindu mythological film, produced and directed by K. V. Reddy under the Jayanthi Pictures banner. It stars N. T. Rama Rao, Akkineni Nageswara Rao and B. Saroja Devi, with music composed by Pendyala Nageswara Rao. The film was based on the Telugu play Gayopakhyanam written by Chilakamarti Lakshmi Narasimham in 1890. It was later dubbed into Kannada and into Tamil.",Akkineni Nageswara Rao; Allu Rama Lingaiah; B. Saroja Devi; Chittoor Nagaiah; Dhulipala Seetharama Sastry; Gummadi Venkateswara Rao; Kadiri Venkata Reddy; Kaikala Satyanarayana; Kanta Rao; M. Prabhakar Reddy; N. T. Rama Rao; Pattabhirama Reddy Tikkavarapu; S. Varalakshmi; Sriranjani,1960.0,14,True,Telugu
Veera Kesari,tt0324419,1963.0,"Veera Kesari is a 1963 Indian Kannada-language swashbuckler film directed by B. Vittalacharya and produced by Sundarlal Nahatha and Doondi. The film stars Rajkumar, T. N. Balakrishna, Udaykumar and R. Nagendra Rao. The musical score was composed by Ghantasala. S. Siddalingaiah served as the assistant director. B. Vittalacharya also shot the film simultaneously in Telugu as Bandipotu, starring N. T. Rama Rao.",B. Vittalacharya; Dr. Rajkumar,1960.0,2,True,Kannada
Aarti (film),tt0056806,1962.0,"Aarti is a 1962 Indian Hindi-language film directed by Phani Majumdar and produced by Tarachand Barjatya. The film stars Meena Kumari in the title role of Aarti, with Ashok Kumar, Pradeep Kumar and Shashikala appearing in pivotal roles. It is based on Sanskar Lakshmi, a play written by Prafulla Desai.",Ashok Kumar; Meena Kumari; Phani Majumdar; Pradeep Kumar; Shashikala; Tarachand Barjatya,1960.0,6,True,Hindi
Annai (1962 film),tt0233222,1962.0,"Annai ( transl. Mother) is a 1962 Indian Tamil-language drama film directed by Krishnan–Panju. The film stars P. Bhanumathi and Sowcar Janaki, with S. V. Ranga Rao, J. P. Chandrababu and P. Raja playing supporting roles. The plot revolves around the theme that the love of a foster mother can be even stronger than that of a biological mother.",K. S. Gopalakrishnan; R. Krishnan; S. Panju; S. V. Ranga Rao,1960.0,4,True,Tamil
Kathiruntha Kangal,tt0254484,1962.0,"Kathiruntha Kangal is a 1962 Indian Tamil-language film directed by T. Prakash Rao. The film stars Savitri and Gemini Ganesan, the former in dual roles. It is a remake of the 1960 Bengali film Smrithi Tukku Thak, which itself was adapted from the Bengali play of the same name by Malabika Roy. The film revolves around twin sisters who get separated at birth due to circumstances, and cross paths as adults. It was released on 25 August 1962, and emerged a commercial success.",Gemini Ganesan; Tatineni Prakash Rao,1960.0,2,True,Tamil
Policekaran Magal,tt1431139,1962.0,"Policekaran Magal is a 1962 Indian Tamil-language drama film directed by C. V. Sridhar. Based on B. S. Ramiah's play of the same name, it stars Balaji, Muthuraman, Vijayakumari, Santha Kumari and Pushpalatha. The film was released on 7 September 1962 and was a success. It was later remade in Telugu as Constable Koothuru (1963) and in Malayalam as Vyaamoham (1978).",C. V. Sridhar; R. Muthuraman,1960.0,2,True,Tamil
Puthiya Akasam Puthiya Bhoomi,tt0254720,1962.0,"Puthiya Akasam Puthiya Bhoomi is a 1962 Malayalam-language film, directed by M. S. Mani, starring Sathyan and Vinodini. It is based on Thoppil Bhasi's play of the same name that was first staged in 1959. The film received a certificate of merit at the Indian National Film Awards.",M. S. Mani; Sathyan; Thoppil Bhasi,1960.0,3,True,Malayalam
Santhi Nivasam (1960 film),tt0261272,1962.0,"Santhi Nivasam is a 1960 Indian Telugu-language drama film directed by C. S. Rao. The film stars Akkineni Nageswara Rao, Rajasulochana, Kantha Rao, Krishna Kumari and Devika. It is an adaptation of Palagummi Padmaraju's Telugu play of the same name, which itself was based on B. S. Ramiah's Tamil play Malliyam Mangalam.",Akkineni Nageswara Rao; C. S. Rao,1960.0,2,True,Telugu
Intiki Deepam Illale,tt0330453,1961.0,"Intiki Deepam Illale is a 1961 Indian Telugu-language romance film, produced by T. R. Ramanna and directed by V. N. Reddy. It stars N. T. Rama Rao, B. Saroja Devi and Jaggayya, with music composed by Viswanathan–Ramamoorthy. The film was simultaneously made in Tamil as Manapanthal (1961); both versions were based on the American film Sabrina.",Aathreya; V. N. Reddy,1960.0,2,True,Telugu
Malliyam Mangalam,,1961.0,"Malliyam Mangalam is a 1961 Indian Tamil-language film directed by S. Soundararajan. The film stars S. V. Subbaiah, S. V. Sahasranamam, S. N. Lakshmi and Pandari Bai. It is based on the play of the same name by B. S. Ramiah. The film was released in 1961, delayed from July 1960.",,1960.0,0,True,Tamil
Manapanthal,tt3325462,1961.0,"Manapanthal is 1961 Indian Tamil-language romance film, directed by V. N. Reddy, produced by T. R. Ramanna and written by Thuraiyur K. Moorthy, with music by Viswanathan–Ramamoorthy. The film stars S. S. Rajendran, S. A. Ashokan, B. Saroja Devi and E. V. Saroja, with P. Kannamba, V. Nagayya, Rama Rao, K. A. Thangavelu and M. Saroja in supporting roles. The film was simultaneously made in Telugu as Intiki Deepam Illale; both versions are based on the American film Sabrina.",S. S. Rajendran; T. R. Ramanna; V. N. Reddy,1960.0,3,True,Tamil
Mudiyanaya Puthran,tt0214968,1961.0,"Mudiyanaya Puthran is a 1961 Indian Malayalam-language film, directed by Ramu Kariat. It stars Sathyan, Ambika Sukumaran, Kottayam Chellappan, P. J. Antony, J. A. R. Anand, Miss Kumari, Adoor Bhavani, Kedamangalam Ali, P. A. Thomas, Kambisseri Karunakaran, Thoppil Krishna Pillai and Adoor Bhasi.",Ramu Kariat; Sathyan,1960.0,2,True,Malayalam
Kalathur Kannamma,tt0156666,1960.0,"Kalathur Kannamma is a 1960 Indian Tamil-language romantic drama film directed by A. Bhimsingh and written by Javar Seetharaman. The film stars Gemini Ganesh, Savitri Ganesh and Kamal Haasan. It revolves around a couple — a wealthy zamindar's son and a farmer's daughter — who are separated due to circumstances, while their innocent son is forced to grow up in an orphanage.",A. Bhimsingh; A. V. Meiyappan; Gemini Ganesan; Javar Seetharaman; Kamal Haasan; Savitri; T. S. Balaiah,1960.0,7,True,Tamil
Maya Mriga,tt0156779,1960.0,"Maya Mriga is a 1960 Indian Bengali-language film directed by Chitta Bose. This film was released under the banner of MKG Private Production Limited. The film stars Uttam Kumar, Sandhya Roy and Biswajit Chatterjee. It is based on the play of the same name by Nihar Ranjan Gupta.",,1960.0,0,True,Bengali
Mughal-e-Azam,tt0054098,1960.0,"Mughal-e-Azam is a 1960 Indian epic historical drama film produced and directed by K. Asif. Starring Prithviraj Kapoor, Dilip Kumar, Madhubala, and Durga Khote, it follows the love affair between Mughal Prince Salim and Anarkali, a court dancer. Salim's father, Emperor Akbar, disapproves of the relationship, which leads to a war between father and son.",Ajit Khan; Dilip Kumar; Durga Khote; Gopi Krishna; Jalal Agha; Jilloo Maa; Johnny Walker; K. Asif; Kamal Amrohi; Madhubala; Murad; Nigar Sultana; Prithviraj Kapoor; Surendra; Tabassum; Wajahat Mirza,1960.0,16,True,
Thilakam,tt0234880,1960.0,"Thilakam is a 1960 Indian Tamil-language drama film directed by Krishnan–Panju, produced by AVM Productions and written by K. M. Narayanasami. Based on Narayanasami's play of the same name, the film stars Prem Nazir and M. N. Rajam. It was released on 11 November 1960 and failed commercially.",M. Saravanan; Prem Nazir; R. Krishnan; S. Panju,1960.0,4,True,Tamil
Naalu Veli Nilam,tt0368054,1959.0,"Naalu Veli Nilam is a 1959 Indian Tamil-language drama film directed by Muktha V. Srinivasan. The film stars S. V. Sahasranamam, M. Pandaribai and M. Mynavathi. It is based on the play of the same name. The film was released on 2 September 1959.",Muktha Srinivasan; S. V. Sahasranamam,1950.0,2,True,Tamil
President Panchaksharam,tt0156909,1959.0,"President Panchaksharam is a 1959 Indian Tamil-language comedy film directed by A. Bhimsingh and written by B. S. Ramiah. It is based on the play of the same name written by Ramiah, itself adapted from the 1836 play The Government Inspector by Russian Nikolai Gogol. The film stars S. S. Rajendran, S. V. Sahasranamam and B. Saroja Devi. It was released on 10 July 1959 and became a commercial success.",A. Bhimsingh; B. S. Ramaiya; S. S. Rajendran,1950.0,3,True,Tamil
Sollu Thambi Sollu,tt33998993,1959.0,"Sollu Thambi Sollu is a 1959 Indian Tamil-language romantic comedy film produced and directed by T. V. Sundaram. It is an adaptation of the William Shakespeare play As You Like It. The film stars Prem Nazir and Rajasulochana. It was released on 27 March 1959, and did not succeed commercially.",Prem Nazir,1950.0,1,True,Tamil
Veerapandiya Kattabomman (film),tt0250803,1959.0,"Veerapandiya Kattabomman is a 1959 Indian Tamil-language historical war film produced and directed by B. R. Panthulu. The film stars Sivaji Ganesan, Gemini Ganesan, Padmini, S. Varalakshmi, and Ragini, with V. K. Ramasamy and Javar Seetharaman in supporting roles. Its soundtrack and score were composed by G. Ramanathan.",B. R. Panthulu; Gemini Ganesan; Padmini; S. Varalakshmi; Sakthi T. K. Krishnasamy; Sivaji Ganesan; V. K. Ramasamy,1950.0,7,True,Tamil
Atha Okinti Kodale,tt0333105,1958.0,"Atha Okinti Kodale is a 1958 Indian Telugu-language comedy drama film produced and directed by K. B. Tilak. Based on a play by Barampuram Kollady, it features an ensemble cast consisting of Jaggayya, Girija, Ramanamurthy, Prameela, Ramana Reddy, Hemalatha, Suryakantham, P. Lakshmikanthamma and Perumallu. The film, dealing with the relationship between mothers-in-law and their daughters-in-law, was released on 12 September 1958, and became a major commercial success. It was later remade in Tamil as Mamiyarum Oru Veetu Marumagale (1961) and in Hindi as Saas Bhi Kabhi Bahu Thi (1970).",K. B. Tilak,1950.0,1,True,Telugu
Sri Krishna Maya,tt0261994,1958.0,"Sri Krishna Maya is a 1958 Indian Telugu-language Hindu mythological film, produced by K. B. Nagabhushanam under the Sri Raja Rajeswari Film Company banner and directed by C. S. Rao. It stars Akkineni Nageswara Rao, Jamuna and music composed by T. V. Raju. The film is based on Varanasi Seetarama Sastry's Narada Samsaram (drama).",Akkineni Nageswara Rao; C. S. Rao; Chadalavada Kutumba Rao; Chaya Devi; E. V. Saroja; Jamuna; Rajanala Kaleswara Rao; Suryakantham; Vangara Venkata Subbaiah,1950.0,9,True,Telugu
Yahudi,tt0052411,1958.0,"Yahudi (transl. Jew) is a 1958 Hindi-language epic romantic historical drama film directed by Bimal Roy. It stars Dilip Kumar, Meena Kumari, Sohrab Modi, Nazir Hussain, Nigar Sultana among others. It is based on the play Yahudi Ki Ladki by Agha Hashar Kashmiri, a classic in Parsi-Urdu theatre, about persecution of Jews in the Roman Empire in the empire's centre — Rome. Although not very well received critically, the film was a big hit despite its alien theme, and was the third-highest grossing Indian film of 1958, owing to the box office draw of Dilip Kumar and Meena Kumari.",Bimal Roy; Dilip Kumar; Meena Kumari; Nabendu Ghosh; Nazir Hussain; Nigar Sultana; Sohrab Modi,1950.0,7,True,Hindi
Mudhalali,tt6664190,1957.0,"Mudhalali (transl. Proprietor) is a 1957 Indian Tamil-language drama film, the directorial debut of Muktha Srinivasan and written by Venkat Ramanujam. The film was produced by M. A. Venu under M. A. V. Pictures. It stars S. S. Rajendran and debutante Devika, while M. N. Rajam, A. Kannaiyan and T. P. Muthulakshmi play supporting roles. The film's soundtrack and background score were composed by K. V. Mahadevan, while the lyrics for the songs were written by Ka. Mu. Sheriff.",Muktha Srinivasan; S. S. Rajendran,1950.0,2,True,Tamil
